name,name_key,symbol,listing_date,ipo_price,market,lead_manager,listed_shares
비케이홀딩스,비케이홀딩스,050090,2004-06-29,,코스닥,,
형지I&C,형지ic,011080,2004-07-02,,코스닥,,
텔코웨어,텔코웨어,078000,2004-07-20,,유가,,
LG디스플레이,lg디스플레이,034220,2004-07-23,,유가,,
다날,다날,064260,2004-07-23,,코스닥,,
한국경제TV,한국경제tv,039340,2004-07-30,,코스닥,,
다스코,다스코,058730,2004-08-02,,유가,,
GS,gs,078930,2004-08-05,,유가,,
유니퀘스트,유니퀘스트,077500,2004-08-05,,유가,,
신성델타테크,신성델타테크,065350,2004-08-06,,코스닥,,
시너지이노베이션,시너지이노베이션,048870,2004-08-13,,코스닥,,
인팩,인팩,023810,2004-09-21,,유가,,
DMS,dms,068790,2004-10-01,,코스닥,,
국일제지,국일제지,078130,2004-10-22,,코스닥,,
상신브레이크,상신브레이크,041650,2004-10-27,,유가,,
토비스,토비스,051360,2004-11-19,,코스닥,,
도이치모터스,도이치모터스,067990,2004-12-03,,코스닥,,
유니드,유니드,014830,2004-12-03,,유가,,
HB테크놀러지,hb테크놀러지,078150,2004-12-08,,코스닥,,
대주전자재료,대주전자재료,078600,2004-12-10,,코스닥,,
텔레칩스,텔레칩스,054450,2004-12-10,,코스닥,,
KG모빌리언스,kg모빌리언스,046440,2004-12-14,,코스닥,,
케이에스피,케이에스피,073010,2004-12-17,,코스닥,,
메가스터디,메가스터디,072870,2004-12-21,,코스닥,,
일진다이아,일진다이아,081000,2004-12-22,,유가,,
CJ CGV,cjcgv,079160,2004-12-24,,유가,,
아이크래프트,아이크래프트,052460,2005-01-03,,코스닥,,
미래컴퍼니,미래컴퍼니,049950,2005-01-04,,코스닥,,
손오공,손오공,066910,2005-01-07,,코스닥,,
KX하이텍,kx하이텍,052900,2005-01-18,,코스닥,,
iMBC,imbc,052220,2005-01-21,,코스닥,,
서산,서산,079650,2005-01-21,,코스닥,,
디이엔티,디이엔티,079810,2005-01-26,,코스닥,,
동양이엔피,동양이엔피,079960,2005-02-01,,코스닥,,
제주반도체,제주반도체,080220,2005-02-01,,코스닥,,
한창산업,한창산업,079170,2005-02-01,,코스닥,,
이노와이어리스,이노와이어리스,073490,2005-02-04,,코스닥,,
인베니아,인베니아,079950,2005-02-04,,코스닥,,
금호타이어,금호타이어,073240,2005-02-17,,유가,,
삼호개발,삼호개발,010960,2005-05-12,,유가,,
플랜티넷,플랜티넷,075130,2005-06-10,,코스닥,,
옵트론텍,옵트론텍,082210,2005-06-24,,코스닥,,
젬백스,젬백스,082270,2005-06-24,,코스닥,,
동일산업,동일산업,004890,2005-06-30,,유가,,
쏠리드,쏠리드,050890,2005-07-08,,코스닥,,
가온그룹,가온그룹,078890,2005-07-12,,코스닥,,
한미반도체,한미반도체,042700,2005-07-22,,유가,,
동양고속,동양고속,084670,2005-07-25,,유가,,
모두투어,모두투어,080160,2005-07-26,,코스닥,,
이월드,이월드,084680,2005-07-26,,유가,,
메디포스트,메디포스트,078160,2005-07-29,,코스닥,,
우리바이오,우리바이오,082850,2005-07-29,,코스닥,,
코아스,코아스,071950,2005-08-04,,유가,,
대상홀딩스,대상홀딩스,084690,2005-08-17,,유가,,
이상네트웍스,이상네트웍스,080010,2005-09-30,,코스닥,,
엘오티베큠,엘오티베큠,083310,2005-10-05,,코스닥,,
코스나인,코스나인,082660,2005-10-05,,코스닥,,
아바코,아바코,083930,2005-10-11,,코스닥,,
하나마이크론,하나마이크론,067310,2005-10-11,,코스닥,,
덕산하이메탈,덕산하이메탈,077360,2005-10-14,,코스닥,,
가비아,가비아,079940,2005-10-19,,코스닥,,
그린케미칼,그린케미칼,083420,2005-10-20,,유가,,
새론오토모티브,새론오토모티브,075180,2005-10-21,,유가,,
서린바이오,서린바이오,038070,2005-10-25,,코스닥,,
휴림에이텍,휴림에이텍,078590,2005-10-27,,코스닥,,
폴라리스오피스,폴라리스오피스,041020,2005-10-28,,코스닥,,
대한제강,대한제강,084010,2005-10-31,,유가,,
와토스코리아,와토스코리아,079000,2005-11-15,,코스닥,,
비보존 제약,비보존제약,082800,2005-11-18,,코스닥,,
자연과환경,자연과환경,043910,2005-11-18,,코스닥,,
현대리바트,현대리바트,079430,2005-11-22,,유가,,
케스피온,케스피온,079190,2005-11-29,,코스닥,,
비에이치아이,비에이치아이,083650,2005-12-02,,코스닥,,
모다이노칩,모다이노칩,080420,2005-12-06,,코스닥,,
제일연마,제일연마,001560,2005-12-09,,유가,,
하나금융지주,하나금융지주,086790,2005-12-12,,유가,,
수성웹툰,수성웹툰,084180,2005-12-16,,코스닥,,
티비에이치글로벌,티비에이치글로벌,084870,2005-12-19,,유가,,
케이엠,케이엠,083550,2005-12-20,,코스닥,,
대봉엘에스,대봉엘에스,078140,2005-12-23,,코스닥,,
와이엔텍,와이엔텍,067900,2005-12-23,,코스닥,,
현대글로비스,현대글로비스,086280,2005-12-26,,유가,,
인콘,인콘,083640,2005-12-27,,코스닥,,
차바이오텍,차바이오텍,085660,2005-12-27,,코스닥,,
바이오니아,바이오니아,064550,2005-12-29,,코스닥,,
헬릭스미스,헬릭스미스,084990,2005-12-29,,코스닥,,
CG인바이츠,cg인바이츠,083790,2006-01-06,,코스닥,,
뉴프렉스,뉴프렉스,085670,2006-01-17,,코스닥,,
유진테크,유진테크,084370,2006-01-17,,코스닥,,
GST,gst,083450,2006-02-01,,코스닥,,
에너토크,에너토크,019990,2006-02-01,,코스닥,,
제우스,제우스,079370,2006-02-01,,코스닥,,
셀트리온제약,셀트리온제약,068760,2006-02-03,,코스닥,,
롯데쇼핑,롯데쇼핑,023530,2006-02-09,,유가,,
맥쿼리인프라,맥쿼리인프라,088980,2006-03-15,,유가,,
에이스테크,에이스테크,088800,2006-03-27,,코스닥,,
진도,진도,088790,2006-03-28,,유가,,
티케이지애강,티케이지애강,022220,2006-04-11,,코스닥,,
진바이오텍,진바이오텍,086060,2006-04-28,,코스닥,,
신세계I&C,신세계ic,035510,2006-05-18,,유가,,
팅크웨어,팅크웨어,084730,2006-05-19,,코스닥,,
우진플라임,우진플라임,049800,2006-05-24,,유가,,
평화산업,평화산업,090080,2006-06-02,,유가,,
제이브이엠,제이브이엠,054950,2006-06-07,,코스닥,,
롯데관광개발,롯데관광개발,032350,2006-06-08,,유가,,
동우팜투테이블,동우팜투테이블,088910,2006-06-23,,코스닥,,
스테이지원엔터,스테이지원엔터,078860,2006-06-27,,코스닥,,
아모레퍼시픽,아모레퍼시픽,090430,2006-06-29,,유가,,
노루페인트,노루페인트,090350,2006-07-03,,유가,,
인포뱅크,인포뱅크,039290,2006-07-04,,코스닥,,
쇼박스,쇼박스,086980,2006-07-07,,코스닥,,
팬엔터테인먼트,팬엔터테인먼트,068050,2006-07-07,,코스닥,,
NICE인프라,nice인프라,063570,2006-07-14,,코스닥,,
CSA 코스믹,csa코스믹,083660,2006-07-25,,코스닥,,
루멘스,루멘스,038060,2006-08-08,,코스닥,,
HDC현대EP,hdc현대ep,089470,2006-09-25,,유가,,
MDS테크,mds테크,086960,2006-09-26,,코스닥,,
바텍,바텍,043150,2006-09-29,,코스닥,,
THE E&M,theem,089230,2006-10-10,,코스닥,,
KPX홀딩스,kpx홀딩스,092230,2006-10-12,,유가,,
KEC,kec,092220,2006-10-16,,유가,,
삼정펄프,삼정펄프,009770,2006-10-17,,유가,,
아이윈,아이윈,090150,2006-10-20,,코스닥,,
이녹스,이녹스,088390,2006-10-20,,코스닥,,
제이티,제이티,089790,2006-10-27,,코스닥,,
넥스턴앤롤코리아,넥스턴앤롤코리아,089140,2006-11-01,,코스닥,,
성창오토텍,성창오토텍,080470,2006-11-03,,코스닥,,
인천도시가스,인천도시가스,034590,2006-11-07,,유가,,
코세스,코세스,089890,2006-11-08,,코스닥,,
코스맥스비티아이,코스맥스비티아이,044820,2006-11-13,,유가,,
주연테크,주연테크,044380,2006-11-15,,유가,,
멀티캠퍼스,멀티캠퍼스,067280,2006-11-16,,코스닥,,
큐에스아이,큐에스아이,066310,2006-11-24,,코스닥,,
에스에이티,에스에이티,060540,2006-11-28,,코스닥,,
LF,lf,093050,2006-12-01,,유가,,
유니테스트,유니테스트,086390,2006-12-05,,코스닥,,
휴림로봇,휴림로봇,090710,2006-12-05,,코스닥,,
케이씨티,케이씨티,089150,2006-12-13,,코스닥,,
파트론,파트론,091700,2006-12-13,,코스닥,,
휴온스글로벌,휴온스글로벌,084110,2006-12-19,,코스닥,,
후성,후성,093370,2006-12-22,,유가,,
메타랩스,메타랩스,090370,2006-12-26,,유가,,
동아엘텍,동아엘텍,088130,2007-01-03,,코스닥,,
제이스텍,제이스텍,090470,2007-01-10,,코스닥,,
오스코텍,오스코텍,039200,2007-01-17,,코스닥,,
켐트로닉스,켐트로닉스,089010,2007-01-17,,코스닥,,
나노캠텍,나노캠텍,091970,2007-01-30,,코스닥,,
네오팜,네오팜,092730,2007-01-30,,코스닥,,
매커스,매커스,093520,2007-02-12,,코스닥,,
LS증권,ls증권,078020,2007-02-21,,코스닥,,
맵스리얼티,맵스리얼티,094800,2007-04-09,,유가,,
네오리진,네오리진,094860,2007-04-16,,코스닥,,
참좋은여행,참좋은여행,094850,2007-04-30,,코스닥,,
이엠텍,이엠텍,091120,2007-05-02,,코스닥,,
에프알텍,에프알텍,073540,2007-05-18,,코스닥,,
한라IMS,한라ims,092460,2007-05-22,,코스닥,,
상신이디피,상신이디피,091580,2007-05-23,,코스닥,,
동국제약,동국제약,086450,2007-05-29,,코스닥,,
케이프,케이프,064820,2007-05-29,,코스닥,,
웅진씽크빅,웅진씽크빅,095720,2007-05-31,,유가,,
풍강,풍강,093380,2007-06-01,,코스닥,,
알루코,알루코,001780,2007-06-07,,유가,,
엔텔스,엔텔스,069410,2007-06-20,,코스닥,,
앤씨앤,앤씨앤,092600,2007-06-26,,코스닥,,
삼성카드,삼성카드,029780,2007-06-27,,유가,,
네오위즈,네오위즈,095660,2007-07-02,,코스닥,,
컴투스,컴투스,078340,2007-07-06,,코스닥,,
대산F&B,대산fb,065150,2007-07-18,,코스닥,,
갤럭시아머니트리,갤럭시아머니트리,094480,2007-07-20,,코스닥,,
에코프로,에코프로,086520,2007-07-20,,코스닥,,
SK이노베이션,sk이노베이션,096770,2007-07-25,,유가,,
멤레이비티,멤레이비티,072770,2007-07-25,,코스닥,,
S&K폴리텍,sk폴리텍,091340,2007-07-30,,코스닥,,
JW홀딩스,jw홀딩스,096760,2007-07-31,,유가,,
빅솔론,빅솔론,093190,2007-08-20,,코스닥,,
HJ중공업,hj중공업,097230,2007-08-31,,유가,,
웨이브일렉트로,웨이브일렉트로,095270,2007-09-12,,코스닥,,
푸른기술,푸른기술,094940,2007-09-14,,코스닥,,
옴니시스템,옴니시스템,057540,2007-09-19,,코스닥,,
바이오톡스텍,바이오톡스텍,086040,2007-09-21,,코스닥,,
팬오션,팬오션,028670,2007-09-21,,유가,,
CJ제일제당,cj제일제당,097950,2007-09-28,,유가,,
ISC,isc,095340,2007-10-01,,코스닥,,
네오티스,네오티스,085910,2007-10-01,,코스닥,,
미래나노텍,미래나노텍,095500,2007-10-01,,코스닥,,
상보,상보,027580,2007-10-01,,코스닥,,
오디텍,오디텍,080520,2007-10-08,,코스닥,,
성우전자,성우전자,081580,2007-10-12,,코스닥,,
엘엠에스,엘엠에스,073110,2007-10-12,,코스닥,,
제이엠티,제이엠티,094970,2007-10-12,,코스닥,,
에스에너지,에스에너지,095910,2007-10-16,,코스닥,,
디아이씨,디아이씨,092200,2007-10-18,,유가,,
케이알엠,케이알엠,093640,2007-10-19,,코스닥,,
유나이티드,유나이티드,033270,2007-10-23,,유가,,
현우산업,현우산업,092300,2007-10-24,,코스닥,,
효성 ITX,효성itx,094280,2007-10-25,,유가,,
KSS해운,kss해운,044450,2007-10-26,,유가,,
이엠코리아,이엠코리아,095190,2007-10-29,,코스닥,,
기신정기,기신정기,092440,2007-10-30,,유가,,
비엠티,비엠티,086670,2007-11-02,,코스닥,,
일진파워,일진파워,094820,2007-11-06,,코스닥,,
디엔에프,디엔에프,092070,2007-11-16,,코스닥,,
알에프세미,알에프세미,096610,2007-11-20,,코스닥,,
엑시온그룹,엑시온그룹,069920,2007-12-05,,코스닥,,
한전KPS,한전kps,051600,2007-12-14,,유가,,
대창솔루션,대창솔루션,096350,2007-12-17,,코스닥,,
이씨에스,이씨에스,067010,2007-12-18,,코스닥,,
서원인텍,서원인텍,093920,2007-12-20,,코스닥,,
에스코넥,에스코넥,096630,2007-12-26,,코스닥,,
일신바이오,일신바이오,068330,2007-12-26,,코스닥,,
에코볼트,에코볼트,097780,2008-01-23,,코스닥,,
엔케이,엔케이,085310,2008-01-24,,유가,,
한울소재과학,한울소재과학,091440,2008-02-01,,코스닥,,
진양홀딩스,진양홀딩스,100250,2008-02-15,,유가,,
SNT에너지,snt에너지,100840,2008-02-22,,유가,,
아시아나항공,아시아나항공,020560,2008-03-28,,유가,,
인바이오젠,인바이오젠,101140,2008-04-02,,유가,,
효성오앤비,효성오앤비,097870,2008-04-08,,코스닥,,
메타바이오메드,메타바이오메드,059210,2008-04-15,,코스닥,,
LG유플러스,lg유플러스,032640,2008-04-21,,유가,,
엘디티,엘디티,096870,2008-05-02,,코스닥,,
예스24,예스24,053280,2008-05-07,,코스닥,,
우진비앤지,우진비앤지,018620,2008-05-20,,코스닥,,
테스,테스,095610,2008-05-20,,코스닥,,
조이시티,조이시티,067000,2008-05-30,,코스닥,,
고영,고영,098460,2008-06-03,,코스닥,,
브리지텍,브리지텍,064480,2008-06-04,,코스닥,,
쎄트렉아이,쎄트렉아이,099320,2008-06-13,,코스닥,,
월덱스,월덱스,101160,2008-06-19,,코스닥,,
동성케미컬,동성케미컬,102260,2008-06-23,,유가,,
크레버스,크레버스,096240,2008-06-27,,코스닥,,
비상교육,비상교육,100220,2008-06-30,,유가,,
서울옥션,서울옥션,063170,2008-07-01,,코스닥,,
이스트소프트,이스트소프트,047560,2008-07-01,,코스닥,,
명문제약,명문제약,017180,2008-07-10,,유가,,
슈프리마에이치큐,슈프리마에이치큐,094840,2008-07-11,,코스닥,,
하이드로리튬,하이드로리튬,101670,2008-07-15,,코스닥,,
웰크론한텍,웰크론한텍,076080,2008-07-18,,코스닥,,
아이엠,아이엠,101390,2008-07-23,,코스닥,,
LG이노텍,lg이노텍,011070,2008-07-24,,유가,,
풍산,풍산,103140,2008-07-30,,유가,,
일진전기,일진전기,103590,2008-08-01,,유가,,
이엠앤아이,이엠앤아이,083470,2008-09-18,,코스닥,,
마이크로컨텍솔,마이크로컨텍솔,098120,2008-09-23,,코스닥,,
한국철강,한국철강,104700,2008-09-29,,유가,,
세운메디칼,세운메디칼,100700,2008-09-30,,코스닥,,
KB금융,kb금융,105560,2008-10-10,,유가,,
부국철강,부국철강,026940,2008-10-14,,유가,,
이크레더블,이크레더블,092130,2008-10-24,,코스닥,,
HLB생명과학,hlb생명과학,067630,2008-11-25,,코스닥,,
NAVER,naver,035420,2008-11-28,,유가,,
아이컴포넌트,아이컴포넌트,059100,2008-12-16,,코스닥,,
엠게임,엠게임,058630,2008-12-19,,코스닥,,
메디톡스,메디톡스,086900,2009-01-16,,코스닥,,
대성파인텍,대성파인텍,104040,2009-01-23,,코스닥,,
유비쿼스홀딩스,유비쿼스홀딩스,078070,2009-01-23,,코스닥,,
이수앱지스,이수앱지스,086890,2009-02-03,,코스닥,,
미원홀딩스,미원홀딩스,107590,2009-03-02,,유가,,
파인테크닉스,파인테크닉스,106240,2009-03-16,,코스닥,,
주성코퍼레이션,주성코퍼레이션,109070,2009-03-17,,유가,,
한세실업,한세실업,105630,2009-03-20,,유가,,
엔시트론,엔시트론,101400,2009-03-31,,코스닥,,
코오롱생명과학,코오롱생명과학,102940,2009-04-07,,코스닥,,
뷰웍스,뷰웍스,100120,2009-04-10,,코스닥,,
에스앤에스텍,에스앤에스텍,101490,2009-04-14,,코스닥,,
에스티오,에스티오,098660,2009-04-17,,코스닥,,
에이테크솔루션,에이테크솔루션,071670,2009-04-17,,코스닥,,
LX하우시스,lx하우시스,108670,2009-04-20,,유가,,
티플랙스,티플랙스,081150,2009-04-23,,코스닥,,
우림피티에스,우림피티에스,101170,2009-04-28,,코스닥,,
흥국,흥국,010240,2009-05-12,,코스닥,,
HD현대마린엔진,hd현대마린엔진,071970,2009-05-15,,유가,,
SDN,sdn,099220,2009-05-19,,코스닥,,
한국정밀기계,한국정밀기계,101680,2009-05-19,,코스닥,,
스맥,스맥,099440,2009-05-26,,코스닥,,
이엔에프테크놀로지,이엔에프테크놀로지,102710,2009-05-28,,코스닥,,
위메이드맥스,위메이드맥스,101730,2009-06-03,,코스닥,,
어보브반도체,어보브반도체,102120,2009-06-05,,코스닥,,
동아지질,동아지질,028100,2009-06-12,,유가,,
한미글로벌,한미글로벌,053690,2009-06-23,,유가,,
동일금속,동일금속,109860,2009-07-28,,코스닥,,
영원무역,영원무역,111770,2009-07-30,,유가,,
컴투스홀딩스,컴투스홀딩스,063080,2009-07-30,,코스닥,,
키움증권,키움증권,039490,2009-08-03,,유가,,
에스앤더블류,에스앤더블류,103230,2009-08-05,,코스닥,,
동국S&C,동국sc,100130,2009-08-31,,코스닥,,
제넥신,제넥신,095700,2009-09-15,,코스닥,,
톱텍,톱텍,108230,2009-09-15,,코스닥,,
디에스케이,디에스케이,109740,2009-09-23,,코스닥,,
형지엘리트,형지엘리트,093240,2009-09-28,,유가,,
유니온머티리얼,유니온머티리얼,047400,2009-09-29,,유가,,
케이엔더블유,케이엔더블유,105330,2009-09-29,,코스닥,,
NHN벅스,nhn벅스,104200,2009-10-06,,코스닥,,
아이앤씨,아이앤씨,052860,2009-10-06,,코스닥,,
동양생명,동양생명,082640,2009-10-08,,유가,,
한스바이오메드,한스바이오메드,042520,2009-10-09,,코스닥,,
하이트진로,하이트진로,000080,2009-10-19,,유가,,
비츠로셀,비츠로셀,082920,2009-10-28,,코스닥,,
황금에스티,황금에스티,032560,2009-10-29,,유가,,
KS인더스트리,ks인더스트리,101000,2009-11-06,,코스닥,,
진매트릭스,진매트릭스,109820,2009-11-06,,코스닥,,
동방선기,동방선기,099410,2009-11-10,,코스닥,,
SK,sk,034730,2009-11-11,,유가,,
앱토크롬,앱토크롬,109960,2009-11-13,,코스닥,,
휴맥스,휴맥스,115160,2009-11-16,,코스닥,,
GKL,gkl,114090,2009-11-19,,유가,,
강원에너지,강원에너지,114190,2009-11-20,,코스닥,,
이원컴포텍,이원컴포텍,088290,2009-12-01,,코스닥,,
셀바스AI,셀바스ai,108860,2009-12-10,,코스닥,,
한전기술,한전기술,052690,2009-12-14,,유가,,
위메이드,위메이드,112040,2009-12-18,,코스닥,,
DGI,dgi,099520,2009-12-22,,코스닥,,
그린생명과학,그린생명과학,114450,2009-12-22,,코스닥,,
디와이피엔에프,디와이피엔에프,104460,2009-12-22,,코스닥,,
글로벌에스엠,글로벌에스엠,900070,2009-12-23,,코스닥,,
메타케어,메타케어,118000,2009-12-30,,유가,,
코디,코디,080530,2010-01-05,,코스닥,,
폴라리스우노,폴라리스우노,114630,2010-01-15,,코스닥,,
영흥,영흥,012160,2010-01-25,,유가,,
아세아텍,아세아텍,050860,2010-01-26,,코스닥,,
스타플렉스,스타플렉스,115570,2010-01-27,,코스닥,,
우리넷,우리넷,115440,2010-01-27,,코스닥,,
KC코트렐,kc코트렐,119650,2010-01-29,,유가,,
지역난방공사,지역난방공사,071320,2010-01-29,,유가,,
코오롱인더,코오롱인더,120110,2010-02-01,,유가,,
모베이스,모베이스,101330,2010-02-04,,코스닥,,
인포바인,인포바인,115310,2010-02-09,,코스닥,,
케이이엠텍,케이이엠텍,106080,2010-02-09,,코스닥,,
조선선재,조선선재,120030,2010-02-19,,유가,,
이미지스,이미지스,115610,2010-02-26,,코스닥,,
한화생명,한화생명,088350,2010-03-17,,유가,,
삼기,삼기,122350,2010-03-19,,코스닥,,
HLB테라퓨틱스,hlb테라퓨틱스,115450,2010-03-26,,코스닥,,
씨엑스아이,씨엑스아이,900120,2010-03-31,,코스닥,,
케이씨에스,케이씨에스,115500,2010-04-14,,코스닥,,
애머릿지,애머릿지,900100,2010-04-21,,코스닥,,
이스트아시아홀딩스,이스트아시아홀딩스,900110,2010-04-23,,코스닥,,
신세계푸드,신세계푸드,031440,2010-04-29,,유가,,
삼성생명,삼성생명,032830,2010-05-12,,유가,,
HL홀딩스,hl홀딩스,060980,2010-05-19,,유가,,
서진오토모티브,서진오토모티브,122690,2010-05-25,,코스닥,,
인지소프트,인지소프트,100030,2010-05-25,,코스닥,,
인피니트헬스케어,인피니트헬스케어,071200,2010-05-26,,코스닥,,
에스제이엠,에스제이엠,123700,2010-05-31,,유가,,
투비소프트,투비소프트,079970,2010-06-01,,코스닥,,
한국화장품,한국화장품,123690,2010-06-01,,유가,,
엑스큐어,엑스큐어,070300,2010-06-09,,코스닥,,
이연제약,이연제약,102460,2010-06-10,,유가,,
오르비텍,오르비텍,046120,2010-06-15,,코스닥,,
유비벨록스,유비벨록스,089850,2010-06-18,,코스닥,,
알톤,알톤,123750,2010-07-02,,코스닥,,
에스디시스템,에스디시스템,121890,2010-07-16,,코스닥,,
무학,무학,033920,2010-07-20,,유가,,
우진,우진,105840,2010-07-26,,유가,,
인터로조,인터로조,119610,2010-07-28,,코스닥,,
하이텍팜,하이텍팜,106190,2010-07-28,,코스닥,,
대성산업,대성산업,128820,2010-07-30,,유가,,
아이마켓코리아,아이마켓코리아,122900,2010-07-30,,유가,,
한미약품,한미약품,128940,2010-07-30,,유가,,
이글루,이글루,067920,2010-08-04,,코스닥,,
엠에스오토텍,엠에스오토텍,123040,2010-08-06,,코스닥,,
도화엔지니어링,도화엔지니어링,002150,2010-08-12,,유가,,
코리아에프티,코리아에프티,123410,2010-08-27,,코스닥,,
화신정공,화신정공,126640,2010-08-31,,코스닥,,
씨젠,씨젠,096530,2010-09-10,,코스닥,,
와이솔,와이솔,122990,2010-09-10,,코스닥,,
하이비젼시스템,하이비젼시스템,126700,2010-09-10,,코스닥,,
현대홈쇼핑,현대홈쇼핑,057050,2010-09-13,,유가,,
다원시스,다원시스,068240,2010-09-14,,코스닥,,
KTcs,ktcs,058850,2010-09-16,,유가,,
알파칩스,알파칩스,117670,2010-09-17,,코스닥,,
포메탈,포메탈,119500,2010-09-17,,코스닥,,
미스토홀딩스,미스토홀딩스,081660,2010-09-28,,유가,,
뉴온,뉴온,123840,2010-10-05,,코스닥,,
셀피글로벌,셀피글로벌,068940,2010-10-19,,코스닥,,
인화정공,인화정공,101930,2010-10-22,,코스닥,,
누리플랜,누리플랜,069140,2010-10-26,,코스닥,,
아이텍,아이텍,119830,2010-10-26,,코스닥,,
KNN,knn,058400,2010-11-03,,코스닥,,
아나패스,아나패스,123860,2010-11-05,,코스닥,,
위메이드플레이,위메이드플레이,123420,2010-11-10,,코스닥,,
BGF에코머티리얼즈,bgf에코머티리얼즈,126600,2010-11-12,,코스닥,,
디케이락,디케이락,105740,2010-11-12,,코스닥,,
한국전자인증,한국전자인증,041460,2010-11-19,,코스닥,,
시그네틱스,시그네틱스,033170,2010-11-26,,코스닥,,
티비씨,티비씨,033830,2010-11-29,,코스닥,,
엘브이엠씨,엘브이엠씨,900140,2010-11-30,,유가,,
에이루트,에이루트,096690,2010-12-01,,코스닥,,
옵투스제약,옵투스제약,131030,2010-12-03,,코스닥,,
피제이메탈,피제이메탈,128660,2010-12-13,,코스닥,,
한전산업,한전산업,130660,2010-12-16,,유가,,
KTis,ktis,058860,2010-12-17,,유가,,
대정화금,대정화금,120240,2010-12-20,,코스닥,,
현대퓨처넷,현대퓨처넷,126560,2010-12-23,,유가,,
대성에너지,대성에너지,117580,2010-12-24,,유가,,
이브이첨단소재,이브이첨단소재,131400,2010-12-27,,코스닥,,
한화엔진,한화엔진,082740,2011-01-04,,유가,,
알서포트,알서포트,131370,2011-01-05,,코스닥,,
인텍플러스,인텍플러스,064290,2011-01-05,,코스닥,,
티에스이,티에스이,131290,2011-01-05,,코스닥,,
시디즈,시디즈,134790,2011-01-25,,유가,,
블루콤,블루콤,033560,2011-01-26,,코스닥,,
인트론바이오,인트론바이오,048530,2011-01-26,,코스닥,,
LB세미콘,lb세미콘,061970,2011-01-31,,코스닥,,
딜리,딜리,131180,2011-01-31,,코스닥,,
제이엔케이글로벌,제이엔케이글로벌,126880,2011-01-31,,코스닥,,
케이아이엔엑스,케이아이엔엑스,093320,2011-02-08,,코스닥,,
티피씨글로벌,티피씨글로벌,130740,2011-02-08,,코스닥,,
나노신소재,나노신소재,121600,2011-02-09,,코스닥,,
미원화학,미원화학,134380,2011-02-15,,유가,,
선진,선진,136490,2011-02-16,,유가,,
현대위아,현대위아,011210,2011-02-21,,유가,,
부스타,부스타,008470,2011-02-23,,코스닥,,
롯데에너지머티리얼즈,롯데에너지머티리얼즈,020150,2011-03-04,,유가,,
BNK금융지주,bnk금융지주,138930,2011-03-30,,유가,,
티케이케미칼,티케이케미칼,104480,2011-04-26,,코스닥,,
이퓨쳐,이퓨쳐,134060,2011-04-27,,코스닥,,
한국종합기술,한국종합기술,023350,2011-04-28,,유가,,
윈스테크넷,윈스테크넷,136540,2011-05-02,,코스닥,,
하림,하림,136480,2011-05-02,,코스닥,,
메리츠금융지주,메리츠금융지주,138040,2011-05-13,,유가,,
골프존홀딩스,골프존홀딩스,121440,2011-05-20,,코스닥,,
KX,kx,122450,2011-05-25,,코스닥,,
케이티스카이라이프,케이티스카이라이프,053210,2011-06-03,,유가,,
iM금융지주,im금융지주,139130,2011-06-07,,유가,,
이마트,이마트,139480,2011-06-10,,유가,,
넥스트아이,넥스트아이,137940,2011-06-14,,코스닥,,
티엔엔터테인먼트,티엔엔터테인먼트,131100,2011-06-14,,코스닥,,
코오롱ENP,코오롱enp,138490,2011-06-15,,유가,,
한세엠케이,한세엠케이,069640,2011-06-21,,유가,,
서연탑메탈,서연탑메탈,019770,2011-06-24,,코스닥,,
롯데하이마트,롯데하이마트,071840,2011-06-29,,유가,,
한국항공우주,한국항공우주,047810,2011-06-30,,유가,,
대양전기공업,대양전기공업,108380,2011-07-08,,코스닥,,
옵티시스,옵티시스,109080,2011-07-12,,코스닥,,
나이벡,나이벡,138610,2011-07-13,,코스닥,,
신세계인터내셔날,신세계인터내셔날,031430,2011-07-14,,유가,,
에이리츠,에이리츠,140910,2011-07-14,,유가,,
상아프론테크,상아프론테크,089980,2011-07-21,,코스닥,,
삼원강재,삼원강재,023000,2011-07-22,,유가,,
BF랩스,bf랩스,139050,2011-07-29,,코스닥,,
제닉,제닉,123330,2011-08-03,,코스닥,,
아이씨디,아이씨디,040910,2011-08-05,,코스닥,,
제이씨케미칼,제이씨케미칼,137950,2011-08-08,,코스닥,,
에이블씨엔씨,에이블씨엔씨,078520,2011-09-07,,유가,,
아이디스,아이디스,143160,2011-09-26,,코스닥,,
대한과학,대한과학,131220,2011-10-11,,코스닥,,
로보스타,로보스타,090360,2011-10-17,,코스닥,,
하나투어,하나투어,039130,2011-11-01,,유가,,
씨엔플러스,씨엔플러스,115530,2011-11-02,,코스닥,,
씨큐브,씨큐브,101240,2011-11-08,,코스닥,,
에스엠코어,에스엠코어,007820,2011-11-08,,코스닥,,
테크윙,테크윙,089030,2011-11-10,,코스닥,,
와이지엔터테인먼트,와이지엔터테인먼트,122870,2011-11-23,,코스닥,,
이엠넷,이엠넷,123570,2011-11-25,,코스닥,,
신진에스엠,신진에스엠,138070,2011-11-28,,코스닥,,
비덴트,비덴트,121800,2011-12-01,,코스닥,,
키네마스터,키네마스터,139670,2011-12-02,,코스닥,,
삼양사,삼양사,145990,2011-12-05,,유가,,
씨유메디칼,씨유메디칼,115480,2011-12-15,,코스닥,,
