strategy_name,term,entry_mode,symbol,name,listing_date,unlock_date,reason,query_start,query_end,prev_close_vs_ipo,threshold,daily_rows,daily_min,daily_max,target_entry_date,entry_idx,exit_idx
1M_close_midhold,1M,close,267080,세븐브로이맥주,2024-01-17,2024-02-17,ipo_price_missing_for_prev_filter,20240128,20240429,,,,,,,,
1M_close_midhold,1M,close,440290,HB인베스트먼트,2024-01-25,2024-02-25,prev_close_vs_ipo_below_min,20240205,20240507,0.9779411764705882,2.0,,,,,,
1M_close_midhold,1M,close,362990,드림인사이트,2024-01-25,2024-02-25,ipo_price_missing_for_prev_filter,20240205,20240507,,,,,,,,
1M_close_midhold,1M,close,066970,엘앤에프,2024-01-29,2024-02-29,ipo_price_missing_for_prev_filter,20240209,20240511,,,,,,,,
1M_close_midhold,1M,close,105760,포스뱅크,2024-01-29,2024-02-29,prev_close_vs_ipo_below_min,20240209,20240511,0.9222222222222223,2.0,,,,,,
1M_close_midhold,1M,close,199550,레이저옵텍,2024-02-01,2024-03-01,ipo_price_missing_for_prev_filter,20240210,20240512,,,,,,,,
1M_close_midhold,1M,close,452400,이닉스,2024-02-01,2024-03-01,prev_close_vs_ipo_below_min,20240210,20240512,1.6428571428571428,2.0,,,,,,
1M_close_midhold,1M,close,472850,폰드그룹,2024-02-02,2024-03-02,ipo_price_missing_for_prev_filter,20240211,20240513,,,,,,,,
1M_close_midhold,1M,close,415380,스튜디오삼익,2024-02-06,2024-03-06,prev_close_vs_ipo_below_min,20240215,20240517,0.37622222222222224,2.0,,,,,,
1M_close_midhold,1M,close,443670,에스피소프트,2024-02-15,2024-03-15,ipo_price_missing_for_prev_filter,20240224,20240526,,,,,,,,
1M_close_midhold,1M,close,452430,사피엔반도체,2024-02-19,2024-03-19,ipo_price_missing_for_prev_filter,20240228,20240530,,,,,,,,
1M_close_midhold,1M,close,068100,케이웨더,2024-02-22,2024-03-22,prev_close_vs_ipo_below_min,20240302,20240602,1.3242857142857143,2.0,,,,,,
1M_close_midhold,1M,close,418620,E8,2024-02-23,2024-03-23,ipo_price_missing_for_prev_filter,20240303,20240603,,,,,,,,
1M_close_midhold,1M,close,360350,코셈,2024-02-23,2024-03-23,prev_close_vs_ipo_below_min,20240303,20240603,1.459375,2.0,,,,,,
1M_close_midhold,1M,close,278470,에이피알,2024-02-27,2024-03-27,prev_close_vs_ipo_below_min,20240307,20240607,0.2116,2.0,,,,,,
1M_close_midhold,1M,close,199430,케이엔알시스템,2024-03-07,2024-04-07,prev_close_vs_ipo_below_min,20240318,20240618,1.5962962962962963,2.0,,,,,,
1M_close_midhold,1M,close,036220,오상헬스케어,2024-03-13,2024-04-13,prev_close_vs_ipo_below_min,20240324,20240624,0.847,2.0,,,,,,
1M_close_midhold,1M,close,437730,삼현,2024-03-21,2024-04-21,prev_close_vs_ipo_below_min,20240401,20240702,0.3658,2.0,,,,,,
1M_close_midhold,1M,close,420570,제이투케이바이오,2024-03-25,2024-04-25,ipo_price_missing_for_prev_filter,20240405,20240706,,,,,,,,
1M_close_midhold,1M,close,475150,SK이터닉스,2024-03-29,2024-04-29,ipo_price_missing_for_prev_filter,20240409,20240710,,,,,,,,
1M_close_midhold,1M,close,461030,아이엠비디엑스,2024-04-03,2024-05-03,prev_close_vs_ipo_below_min,20240413,20240714,1.303076923076923,2.0,,,,,,
1M_close_midhold,1M,close,451250,삐아,2024-04-25,2024-05-25,ipo_price_missing_for_prev_filter,20240505,20240805,,,,,,,,
1M_close_midhold,1M,close,412540,제일엠앤에스,2024-04-30,2024-05-30,prev_close_vs_ipo_below_min,20240510,20240810,0.715,2.0,,,,,,
1M_close_midhold,1M,close,347850,디앤디파마텍,2024-05-02,2024-06-02,prev_close_vs_ipo_below_min,20240513,20240813,0.21612121212121213,2.0,,,,,,
1M_close_midhold,1M,close,452200,민테크,2024-05-03,2024-06-03,prev_close_vs_ipo_below_min,20240514,20240814,0.861904761904762,2.0,,,,,,
1M_close_midhold,1M,close,140430,카티스,2024-05-03,2024-06-03,ipo_price_missing_for_prev_filter,20240514,20240814,,,,,,,,
1M_close_midhold,1M,close,126730,코칩,2024-05-07,2024-06-07,prev_close_vs_ipo_below_min,20240518,20240818,0.9216666666666666,2.0,,,,,,
1M_close_midhold,1M,close,443060,HD현대마린솔루션,2024-05-08,2024-06-08,prev_close_vs_ipo_below_min,20240519,20240819,1.5767386091127098,2.0,,,,,,
1M_close_midhold,1M,close,456010,아이씨티케이,2024-05-17,2024-06-17,prev_close_vs_ipo_below_min,20240528,20240828,0.609,2.0,,,,,,
1M_close_midhold,1M,close,145170,노브랜드,2024-05-23,2024-06-23,prev_close_vs_ipo_below_min,20240603,20240903,1.1790714285714285,2.0,,,,,,
1M_close_midhold,1M,close,323350,다원넥스뷰,2024-06-11,2024-07-11,ipo_price_missing_for_prev_filter,20240621,20240921,,,,,,,,
1M_close_midhold,1M,close,453450,그리드위즈,2024-06-14,2024-07-14,prev_close_vs_ipo_below_min,20240624,20240924,0.9725,2.0,,,,,,
1M_close_midhold,1M,close,462510,라메디텍,2024-06-17,2024-07-17,prev_close_vs_ipo_below_min,20240627,20240927,0.87625,2.0,,,,,,
1M_close_midhold,1M,close,458870,씨어스테크놀로지,2024-06-19,2024-07-19,prev_close_vs_ipo_below_min,20240629,20240929,0.6435294117647059,2.0,,,,,,
1M_close_midhold,1M,close,034230,파라다이스,2024-06-24,2024-07-24,ipo_price_missing_for_prev_filter,20240704,20241004,,,,,,,,
1M_close_midhold,1M,close,107640,한중엔시에스,2024-06-24,2024-07-24,prev_close_vs_ipo_below_min,20240704,20241004,1.3833333333333333,2.0,,,,,,
1M_close_midhold,1M,close,464080,에스오에스랩,2024-06-25,2024-07-25,prev_close_vs_ipo_below_min,20240705,20241005,0.6939130434782609,2.0,,,,,,
1M_close_midhold,1M,close,160190,하이젠알앤엠,2024-06-27,2024-07-27,prev_close_vs_ipo_below_min,20240707,20241007,1.5114285714285713,2.0,,,,,,
1M_close_midhold,1M,close,295310,에이치브이엠,2024-06-28,2024-07-28,prev_close_vs_ipo_below_min,20240708,20241008,0.6427777777777778,2.0,,,,,,
1M_close_midhold,1M,close,266350,팡스카이,2024-06-28,2024-07-28,ipo_price_missing_for_prev_filter,20240708,20241008,,,,,,,,
1M_close_midhold,1M,close,481850,신한글로벌액티브리츠,2024-07-01,2024-08-01,ipo_price_missing_for_prev_filter,20240712,20241012,,,,,,,,
1M_close_midhold,1M,close,462350,이노스페이스,2024-07-02,2024-08-02,prev_close_vs_ipo_below_min,20240713,20241013,0.3159584295612009,2.0,,,,,,
1M_close_midhold,1M,close,450330,하스,2024-07-03,2024-08-03,prev_close_vs_ipo_below_min,20240714,20241014,0.81125,2.0,,,,,,
1M_close_midhold,1M,close,462870,시프트업,2024-07-11,2024-08-11,prev_close_vs_ipo_below_min,20240722,20241022,1.1933333333333334,2.0,,,,,,
1M_close_midhold,1M,close,373110,엑셀세라퓨틱스,2024-07-15,2024-08-15,prev_close_vs_ipo_below_min,20240726,20241026,0.483,2.0,,,,,,
1M_close_midhold,1M,close,487570,HS효성,2024-07-29,2024-08-29,ipo_price_missing_for_prev_filter,20240809,20241109,,,,,,,,
1M_close_midhold,1M,close,062040,산일전기,2024-07-29,2024-08-29,prev_close_vs_ipo_below_min,20240809,20241109,1.1857142857142857,2.0,,,,,,
1M_close_midhold,1M,close,460940,피앤에스로보틱스,2024-07-31,2024-08-31,ipo_price_missing_for_prev_filter,20240811,20241111,,,,,,,,
1M_close_midhold,1M,close,460470,아이빔테크놀로지,2024-08-06,2024-09-06,prev_close_vs_ipo_below_min,20240817,20241117,0.801,2.0,,,,,,
1M_close_midhold,1M,close,199480,뱅크웨어글로벌,2024-08-12,2024-09-12,prev_close_vs_ipo_below_min,20240823,20241123,0.43625,2.0,,,,,,
1M_close_midhold,1M,close,088340,유라클,2024-08-16,2024-09-16,prev_close_vs_ipo_below_min,20240827,20241127,0.6557142857142857,2.0,,,,,,
1M_close_midhold,1M,close,079900,전진건설로봇,2024-08-19,2024-09-19,prev_close_vs_ipo_below_min,20240830,20241130,0.9703030303030303,2.0,,,,,,
1M_close_midhold,1M,close,389650,넥스트바이오메디컬,2024-08-20,2024-09-20,prev_close_vs_ipo_below_min,20240831,20241201,1.3724137931034484,2.0,,,,,,
1M_close_midhold,1M,close,431190,케이쓰리아이,2024-08-20,2024-09-20,prev_close_vs_ipo_below_min,20240831,20241201,0.4612903225806452,2.0,,,,,,
1M_close_midhold,1M,close,476080,M83,2024-08-22,2024-09-22,prev_close_vs_ipo_below_min,20240902,20241203,1.25625,2.0,,,,,,
1M_close_midhold,1M,close,456070,이엔셀,2024-08-23,2024-09-23,prev_close_vs_ipo_below_min,20240903,20241204,1.7843137254901962,2.0,,,,,,
1M_close_midhold,1M,close,461300,아이스크림미디어,2024-08-30,2024-09-30,prev_close_vs_ipo_below_min,20240910,20241211,0.554375,2.0,,,,,,
1M_close_midhold,1M,close,469750,아이비젼웍스,2024-09-03,2024-10-03,ipo_price_missing_for_prev_filter,20240913,20241214,,,,,,,,
1M_close_midhold,1M,close,464500,아이언디바이스,2024-09-23,2024-10-23,prev_close_vs_ipo_below_min,20241003,20250103,0.7971428571428572,2.0,,,,,,
1M_close_midhold,1M,close,351870,차이커뮤니케이션,2024-09-27,2024-10-27,ipo_price_missing_for_prev_filter,20241007,20250107,,,,,,,,
1M_close_midhold,1M,close,489790,한화비전,2024-09-27,2024-10-27,ipo_price_missing_for_prev_filter,20241007,20250107,,,,,,,,
1M_close_midhold,1M,close,381620,제닉스로보틱스,2024-09-30,2024-10-30,ipo_price_missing_for_prev_filter,20241010,20250110,,,,,,,,
1M_close_midhold,1M,close,308430,셀비온,2024-10-16,2024-11-16,prev_close_vs_ipo_below_min,20241027,20250127,0.7273333333333334,2.0,,,,,,
1M_close_midhold,1M,close,209640,와이제이링크,2024-10-18,2024-11-18,prev_close_vs_ipo_below_min,20241029,20250129,0.5166666666666667,2.0,,,,,,
1M_close_midhold,1M,close,465480,인스피언,2024-10-18,2024-11-18,prev_close_vs_ipo_below_min,20241029,20250129,0.5758333333333333,2.0,,,,,,
1M_close_midhold,1M,close,474170,루미르,2024-10-21,2024-11-21,prev_close_vs_ipo_below_min,20241101,20250201,0.8525,2.0,,,,,,
1M_close_midhold,1M,close,457370,한켐,2024-10-22,2024-11-22,prev_close_vs_ipo_below_min,20241102,20250202,0.5233333333333333,2.0,,,,,,
1M_close_midhold,1M,close,475400,씨메스,2024-10-24,2024-11-24,prev_close_vs_ipo_below_min,20241104,20250204,0.5166666666666667,2.0,,,,,,
1M_close_midhold,1M,close,044990,에이치엔에스하이텍,2024-10-25,2024-11-25,prev_close_vs_ipo_below_min,20241105,20250205,0.7627272727272727,2.0,,,,,,
1M_close_midhold,1M,close,289930,웨이비스,2024-10-25,2024-11-25,prev_close_vs_ipo_below_min,20241105,20250205,0.5093333333333333,2.0,,,,,,
1M_close_midhold,1M,close,466100,클로봇,2024-10-28,2024-11-28,prev_close_vs_ipo_below_min,20241108,20250208,0.6661538461538462,2.0,,,,,,
1M_close_midhold,1M,close,476710,타조이엔터테인먼트,2024-10-30,2024-11-30,ipo_price_missing_for_prev_filter,20241110,20250210,,,,,,,,
1M_close_midhold,1M,close,475580,에이럭스,2024-11-01,2024-12-01,prev_close_vs_ipo_below_min,20241111,20250211,0.5825,2.0,,,,,,
1M_close_midhold,1M,close,336680,탑런토탈솔루션,2024-11-01,2024-12-01,prev_close_vs_ipo_below_min,20241111,20250211,0.30194444444444446,2.0,,,,,,
1M_close_midhold,1M,close,376270,HEM파마,2024-11-05,2024-12-05,ipo_price_missing_for_prev_filter,20241115,20250215,,,,,,,,
1M_close_midhold,1M,close,475560,더본코리아,2024-11-06,2024-12-06,prev_close_vs_ipo_below_min,20241116,20250216,1.0735294117647058,2.0,,,,,,
1M_close_midhold,1M,close,475960,토모큐브,2024-11-07,2024-12-07,prev_close_vs_ipo_below_min,20241117,20250217,0.83125,2.0,,,,,,
1M_close_midhold,1M,close,163280,에어레인,2024-11-08,2024-12-08,prev_close_vs_ipo_below_min,20241118,20250218,0.21934782608695652,2.0,,,,,,
1M_close_midhold,1M,close,473980,노머스,2024-11-12,2024-12-12,prev_close_vs_ipo_below_min,20241122,20250222,0.7102649006622517,2.0,,,,,,
1M_close_midhold,1M,close,464580,닷밀,2024-11-13,2024-12-13,prev_close_vs_ipo_below_min,20241123,20250223,0.21961538461538463,2.0,,,,,,
1M_close_midhold,1M,close,394800,쓰리빌리언,2024-11-14,2024-12-14,prev_close_vs_ipo_below_min,20241124,20250224,1.3755555555555556,2.0,,,,,,
1M_close_midhold,1M,close,475660,에스켐,2024-11-18,2024-12-18,prev_close_vs_ipo_below_min,20241128,20250228,0.665,2.0,,,,,,
1M_close_midhold,1M,close,413390,엠오티,2024-11-18,2024-12-18,prev_close_vs_ipo_below_min,20241128,20250228,0.668,2.0,,,,,,
1M_close_midhold,1M,close,474610,RF시스템즈,2024-11-19,2024-12-19,ipo_price_missing_for_prev_filter,20241129,20250301,,,,,,,,
1M_close_midhold,1M,close,466410,사이냅소프트,2024-11-19,2024-12-19,prev_close_vs_ipo_below_min,20241129,20250301,0.8122448979591836,2.0,,,,,,
1M_close_midhold,1M,close,459100,위츠,2024-11-20,2024-12-20,prev_close_vs_ipo_below_min,20241130,20250302,1.7046875,2.0,,,,,,
1M_close_midhold,1M,close,389680,유디엠텍,2024-11-20,2024-12-20,ipo_price_missing_for_prev_filter,20241130,20250302,,,,,,,,
1M_close_midhold,1M,close,415640,KB발해인프라,2024-11-29,2024-12-29,ipo_price_missing_for_prev_filter,20241209,20250311,,,,,,,,
1M_close_midhold,1M,close,471820,셀로맥스사이언스,2024-12-13,2025-01-13,ipo_price_missing_for_prev_filter,20241224,20250326,,,,,,,,
1M_close_midhold,1M,close,457600,벡트,2024-12-16,2025-01-16,prev_close_vs_ipo_below_min,20241227,20250329,1.0025641025641026,2.0,,,,,,
1M_close_midhold,1M,close,484870,엠앤씨솔루션,2024-12-16,2025-01-16,prev_close_vs_ipo_below_min,20241227,20250329,0.8215384615384616,2.0,,,,,,
1M_close_midhold,1M,close,382150,온코크로스,2024-12-18,2025-01-18,prev_close_vs_ipo_below_min,20241229,20250331,1.0780821917808219,2.0,,,,,,
1M_close_midhold,1M,close,398120,에스지헬스케어,2024-12-19,2025-01-19,ipo_price_missing_for_prev_filter,20241230,20250401,,,,,,,,
1M_close_midhold,1M,close,476060,온코닉테라퓨틱스,2024-12-19,2025-01-19,prev_close_vs_ipo_below_min,20241230,20250401,0.2913076923076923,2.0,,,,,,
1M_close_midhold,1M,close,176750,듀켐바이오,2024-12-20,2025-01-20,prev_close_vs_ipo_below_min,20241231,20250402,1.0,2.0,,,,,,
1M_close_midhold,1M,close,499790,GS피앤엘,2024-12-23,2025-01-23,ipo_price_missing_for_prev_filter,20250103,20250405,,,,,,,,
1M_close_midhold,1M,close,495810,유비씨,2024-12-23,2025-01-23,ipo_price_missing_for_prev_filter,20250103,20250405,,,,,,,,
1M_close_midhold,1M,close,368030,창대정밀,2024-12-23,2025-01-23,ipo_price_missing_for_prev_filter,20250103,20250405,,,,,,,,
1M_close_midhold,1M,close,177900,쓰리에이로직스,2024-12-24,2025-01-24,prev_close_vs_ipo_below_min,20250104,20250406,0.5554545454545454,2.0,,,,,,
1M_close_midhold,1M,close,432980,엠에프씨,2024-12-26,2025-01-26,ipo_price_missing_for_prev_filter,20250106,20250408,,,,,,,,
1M_close_midhold,1M,close,387570,파인메딕스,2024-12-26,2025-01-26,prev_close_vs_ipo_below_min,20250106,20250408,0.888,2.0,,,,,,
1M_close_midhold,1M,close,332190,오션스바이오,2025-01-14,2025-02-14,ipo_price_missing_for_prev_filter,20250125,20250427,,,,,,,,
1M_close_midhold,1M,close,478560,블랙야크아이앤씨,2025-01-21,2025-02-21,ipo_price_missing_for_prev_filter,20250201,20250504,,,,,,,,
1M_close_midhold,1M,close,475460,미트박스,2025-01-23,2025-02-23,prev_close_vs_ipo_below_min,20250203,20250506,0.5473684210526316,2.0,,,,,,
1M_close_midhold,1M,close,373160,데이원컴퍼니,2025-01-24,2025-02-24,prev_close_vs_ipo_below_min,20250204,20250507,0.5176923076923077,2.0,,,,,,
1M_close_midhold,1M,close,450950,아스테라시스,2025-01-24,2025-02-24,prev_close_vs_ipo_below_min,20250204,20250507,1.8565217391304347,2.0,,,,,,
1M_close_midhold,1M,close,096250,와이즈넛,2025-01-24,2025-02-24,prev_close_vs_ipo_below_min,20250204,20250507,0.8264705882352941,2.0,,,,,,
1M_close_midhold,1M,close,482630,삼양엔씨켐,2025-02-03,2025-03-03,prev_close_vs_ipo_below_min,20250211,20250514,0.5238888888888888,2.0,,,,,,
1M_close_midhold,1M,close,462980,아이지넷,2025-02-04,2025-03-04,prev_close_vs_ipo_below_min,20250212,20250515,0.49142857142857144,2.0,,,,,,
1M_close_midhold,1M,close,452450,피아이이,2025-02-04,2025-03-04,prev_close_vs_ipo_below_min,20250212,20250515,1.906,2.0,,,,,,
1M_close_midhold,1M,close,064400,LG씨엔에스,2025-02-05,2025-03-05,prev_close_vs_ipo_below_min,20250213,20250516,0.7520193861066236,2.0,,,,,,
1M_close_midhold,1M,close,212710,아이에스티이,2025-02-12,2025-03-12,prev_close_vs_ipo_below_min,20250220,20250523,1.118421052631579,2.0,,,,,,
1M_close_midhold,1M,close,240550,동방메디컬,2025-02-13,2025-03-13,prev_close_vs_ipo_below_min,20250221,20250524,0.9419047619047619,2.0,,,,,,
1M_close_midhold,1M,close,475830,오름테라퓨틱,2025-02-14,2025-03-14,prev_close_vs_ipo_below_min,20250222,20250525,1.3525,2.0,,,,,,
1M_close_midhold,1M,close,303810,동국생명과학,2025-02-17,2025-03-17,prev_close_vs_ipo_below_min,20250225,20250528,0.5644444444444444,2.0,,,,,,
1M_close_midhold,1M,close,489500,엘케이켐,2025-02-25,2025-03-25,prev_close_vs_ipo_below_min,20250305,20250605,1.3785714285714286,2.0,,,,,,
1M_close_midhold,1M,close,435570,에르코스,2025-02-28,2025-03-28,ipo_price_missing_for_prev_filter,20250308,20250608,,,,,,,,
1M_close_midhold,1M,close,393970,대진첨단소재,2025-03-06,2025-04-06,prev_close_vs_ipo_below_min,20250317,20250617,1.5477777777777777,2.0,,,,,,
1M_close_midhold,1M,close,460870,에스엠씨지,2025-03-07,2025-04-07,ipo_price_missing_for_prev_filter,20250318,20250618,,,,,,,,
1M_close_midhold,1M,close,226590,엠디바이스,2025-03-07,2025-04-07,prev_close_vs_ipo_below_min,20250318,20250618,1.0167664670658683,2.0,,,,,,
1M_close_midhold,1M,close,031210,서울보증보험,2025-03-14,2025-04-14,prev_close_vs_ipo_below_min,20250325,20250625,1.228846153846154,2.0,,,,,,
1M_close_midhold,1M,close,480370,씨케이솔루션,2025-03-17,2025-04-17,prev_close_vs_ipo_below_min,20250328,20250628,0.28546666666666665,2.0,,,,,,
1M_close_midhold,1M,close,484810,티엑스알로보틱스,2025-03-20,2025-04-20,prev_close_vs_ipo_below_min,20250331,20250701,1.6296296296296295,2.0,,,,,,
1M_close_midhold,1M,close,444530,심플랫폼,2025-03-21,2025-04-21,prev_close_vs_ipo_below_min,20250401,20250702,1.11,2.0,,,,,,
1M_close_midhold,1M,close,462860,더즌,2025-03-24,2025-04-24,prev_close_vs_ipo_below_min,20250404,20250705,0.3888888888888889,2.0,,,,,,
1M_close_midhold,1M,close,101970,우양에이치씨,2025-03-28,2025-04-28,ipo_price_missing_for_prev_filter,20250408,20250709,,,,,,,,
1M_close_midhold,1M,close,481070,에이유브랜즈,2025-04-03,2025-05-03,prev_close_vs_ipo_below_min,20250413,20250714,0.821875,2.0,,,,,,
1M_close_midhold,1M,close,448900,한국피아이엠,2025-04-04,2025-05-04,prev_close_vs_ipo_below_min,20250414,20250715,1.2357142857142858,2.0,,,,,,
1M_close_midhold,1M,close,081180,쎄크,2025-04-28,2025-05-28,prev_close_vs_ipo_below_min,20250508,20250808,0.8646666666666667,2.0,,,,,,
1M_close_midhold,1M,close,364950,에이아이코리아,2025-04-29,2025-05-29,ipo_price_missing_for_prev_filter,20250509,20250809,,,,,,,,
1M_close_midhold,1M,close,476040,오가노이드사이언스,2025-05-09,2025-06-09,prev_close_vs_ipo_below_min,20250520,20250820,1.5285714285714285,2.0,,,,,,
1M_close_midhold,1M,close,136150,원일티엔아이,2025-05-09,2025-06-09,prev_close_vs_ipo_below_min,20250520,20250820,1.9703703703703703,2.0,,,,,,
1M_close_midhold,1M,close,376900,로킷헬스케어,2025-05-12,2025-06-12,prev_close_vs_ipo_below_min,20250523,20250823,1.5536363636363637,2.0,,,,,,
1M_close_midhold,1M,close,125020,티씨머티리얼즈,2025-05-15,2025-06-15,ipo_price_missing_for_prev_filter,20250526,20250826,,,,,,,,
1M_close_midhold,1M,close,188040,바이오포트,2025-05-16,2025-06-16,ipo_price_missing_for_prev_filter,20250527,20250827,,,,,,,,
1M_close_midhold,1M,close,424870,이뮨온시아,2025-05-19,2025-06-19,prev_close_vs_ipo_below_min,20250530,20250830,1.4694444444444446,2.0,,,,,,
1M_close_midhold,1M,close,489460,바이오비쥬,2025-05-20,2025-06-20,prev_close_vs_ipo_below_min,20250531,20250831,1.8626373626373627,2.0,,,,,,
1M_close_midhold,1M,close,475430,키스트론,2025-06-02,2025-07-02,prev_close_vs_ipo_below_min,20250612,20250912,1.7055555555555555,2.0,,,,,,
1M_close_midhold,1M,close,474650,링크솔루션,2025-06-10,2025-07-10,prev_close_vs_ipo_below_min,20250620,20250920,0.7891304347826087,2.0,,,,,,
1M_close_midhold,1M,close,340450,지씨지놈,2025-06-11,2025-07-11,prev_close_vs_ipo_below_min,20250621,20250921,0.8380952380952381,2.0,,,,,,
1M_close_midhold,1M,close,455180,케이지에이,2025-06-17,2025-07-17,ipo_price_missing_for_prev_filter,20250627,20250927,,,,,,,,
1M_close_midhold,1M,close,388610,지에프씨생명과학,2025-06-30,2025-07-30,prev_close_vs_ipo_below_min,20250710,20251010,1.0888888888888888,2.0,,,,,,
1M_close_midhold,1M,close,463020,뉴엔AI,2025-07-04,2025-08-04,prev_close_vs_ipo_below_min,20250715,20251015,1.95,2.0,,,,,,
1M_close_midhold,1M,close,234030,싸이닉솔루션,2025-07-07,2025-08-07,prev_close_vs_ipo_below_min,20250718,20251018,1.8340425531914895,2.0,,,,,,
1M_close_midhold,1M,close,462310,뉴키즈온,2025-07-09,2025-08-09,ipo_price_missing_for_prev_filter,20250720,20251020,,,,,,,,
1M_close_midhold,1M,close,000030,대신밸류리츠,2025-07-10,2025-08-10,daily_empty_symbol,20250721,20251021,,,,,,,,
1M_close_midhold,1M,close,331740,아우토크립트,2025-07-15,2025-08-15,prev_close_vs_ipo_below_min,20250726,20251026,0.8027272727272727,2.0,,,,,,
1M_close_midhold,1M,close,484120,도우인시스,2025-07-23,2025-08-23,prev_close_vs_ipo_below_min,20250803,20251103,1.015625,2.0,,,,,,
1M_close_midhold,1M,close,380550,뉴로핏,2025-07-25,2025-08-25,prev_close_vs_ipo_below_min,20250805,20251105,0.8121428571428572,2.0,,,,,,
1M_close_midhold,1M,close,475230,엔알비,2025-07-28,2025-08-28,prev_close_vs_ipo_below_min,20250808,20251108,0.6123809523809524,2.0,,,,,,
1M_close_midhold,1M,close,468530,프로티나,2025-07-29,2025-08-29,prev_close_vs_ipo_below_min,20250809,20251109,1.0928571428571427,2.0,,,,,,
1M_close_midhold,1M,close,439260,대한조선,2025-08-01,2025-09-01,prev_close_vs_ipo_below_min,20250812,20251112,1.718,2.0,,,,,,
1M_close_midhold,1M,close,309710,아이티켐,2025-08-07,2025-09-07,prev_close_vs_ipo_below_min,20250818,20251118,1.1919254658385092,2.0,,,,,,
1M_close_midhold,1M,close,456160,지투지바이오,2025-08-14,2025-09-14,prev_close_vs_ipo_below_min,20250825,20251125,0.985,2.0,,,,,,
1M_close_midhold,1M,close,000008,에스엔시스,2025-08-19,2025-09-19,daily_empty_symbol,20250830,20251130,,,,,,,,
1M_close_midhold,1M,close,125490,한라캐스트,2025-08-20,2025-09-20,prev_close_vs_ipo_below_min,20250831,20251201,1.193103448275862,2.0,,,,,,
1M_close_midhold,1M,close,000010,제이피아이헬스케어,2025-08-21,2025-09-21,daily_empty_symbol,20250901,20251202,,,,,,,,
1M_close_midhold,1M,close,397810,애드포러스,2025-08-22,2025-09-22,ipo_price_missing_for_prev_filter,20250902,20251203,,,,,,,,
1M_close_midhold,1M,close,318060,그래피,2025-08-25,2025-09-25,prev_close_vs_ipo_below_min,20250905,20251206,0.5953333333333334,2.0,,,,,,
1M_close_midhold,1M,close,496320,본시스템즈,2025-09-08,2025-10-08,ipo_price_missing_for_prev_filter,20250918,20251219,,,,,,,,
1M_close_midhold,1M,close,342870,오아,2025-09-09,2025-10-09,ipo_price_missing_for_prev_filter,20250919,20251220,,,,,,,,
1M_close_midhold,1M,close,488280,에스투더블유,2025-09-19,2025-10-19,prev_close_vs_ipo_below_min,20250929,20251230,1.553030303030303,2.0,,,,,,
1M_close_midhold,1M,close,317450,명인제약,2025-10-01,2025-11-01,prev_close_vs_ipo_below_min,20251012,20260112,1.4172413793103449,2.0,,,,,,
1M_close_midhold,1M,close,014950,삼익제약,2025-10-27,2025-11-27,ipo_price_missing_for_prev_filter,20251107,20260207,,,,,,,,
1M_close_midhold,1M,close,061090,세나테크놀로지,2025-11-14,2025-12-14,prev_close_vs_ipo_below_min,20251124,20260224,0.8943661971830986,2.0,,,,,,
1M_close_midhold,1M,close,000015,그린광학,2025-11-17,2025-12-17,daily_empty_symbol,20251127,20260227,,,,,,,,
1M_close_midhold,1M,close,459550,알트,2025-11-17,2025-12-17,ipo_price_missing_for_prev_filter,20251127,20260227,,,,,,,,
1M_close_midhold,1M,close,403850,더핑크퐁컴퍼니,2025-11-18,2025-12-18,prev_close_vs_ipo_below_min,20251128,20260228,0.6960526315789474,2.0,,,,,,
1M_close_midhold,1M,close,403810,아이엘로보틱스,2025-11-18,2025-12-18,ipo_price_missing_for_prev_filter,20251128,20260228,,,,,,,,
1M_close_midhold,1M,close,388210,씨엠티엑스,2025-11-20,2025-12-20,prev_close_vs_ipo_below_min,20251130,20260302,1.578512396694215,2.0,,,,,,
1M_close_midhold,1M,close,488900,비츠로넥스텍,2025-11-21,2025-12-21,prev_close_vs_ipo_below_min,20251201,20260303,1.608695652173913,2.0,,,,,,
1M_close_midhold,1M,close,000126,삼성에피스홀딩스,2025-11-24,2025-12-24,daily_empty_symbol,20251204,20260306,,,,,,,,
1M_close_midhold,1M,close,000120,삼양바이오팜,2025-11-24,2025-12-24,ipo_price_missing_for_prev_filter,20251204,20260306,,,,,,,,
1M_close_midhold,1M,close,000015,아로마티카,2025-11-27,2025-12-27,daily_empty_symbol,20251207,20260309,,,,,,,,
1M_close_midhold,1M,close,000009,에임드바이오,2025-12-04,2026-01-04,daily_empty_symbol,20251215,20260317,,,,,,,,
1M_close_midhold,1M,close,950250,테라뷰,2025-12-09,2026-01-09,prev_close_vs_ipo_below_min,20251220,20260322,1.3025,2.0,,,,,,
1M_close_midhold,1M,close,000015,페스카로,2025-12-10,2026-01-10,daily_empty_symbol,20251221,20260323,,,,,,,,
1M_close_midhold,1M,close,261520,이지스,2025-12-11,2026-01-11,prev_close_vs_ipo_below_min,20251222,20260324,0.7466666666666667,2.0,,,,,,
1M_close_midhold,1M,close,464490,쿼드메디슨,2025-12-12,2026-01-12,prev_close_vs_ipo_below_min,20251223,20260325,0.904,2.0,,,,,,
1M_close_midhold,1M,close,217590,티엠씨,2025-12-15,2026-01-15,prev_close_vs_ipo_below_min,20251226,20260328,1.3623655913978494,2.0,,,,,,
