ipo_id,name,name_key,market,symbol,sector,stage,underwriters,subscription_start,subscription_end,listing_date,price_band_low,price_band_high,offer_price,retail_competition_ratio_live,institutional_competition_ratio,allocation_ratio_retail,allocation_ratio_proportional,lockup_commitment_ratio,employee_subscription_ratio,employee_forfeit_ratio,circulating_shares_on_listing,circulating_shares_ratio_on_listing,existing_shareholder_ratio,total_offer_shares,new_shares,selling_shares,secondary_sale_ratio,post_listing_total_shares,current_price,day_change_pct,ma20,ma60,rsi14,forecast_date,ir_url,ir_title,ir_date,ir_pdf_url,ir_source_page,dart_receipt_no,dart_viewer_url,dart_report_nm,dart_filing_date,kind_url,notes,unusual_move_flag,volume_spike_ratio,unlock_date_15d,unlock_date_1m,unlock_date_3m,unlock_date_6m,unlock_date_1y,source,source_detail,last_refresh_ts
38_result_아크릴,아크릴,아크릴,,,,미분류,신한투자증권,,,,17500.0,19500.0,19500.0,,790.49,,,52.75,,,,,,,,,,,,,,,,2025-11-25,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=2,2026-04-17
38_result_쿼드메디슨,쿼드메디슨,쿼드메디슨,,,,미분류,NH투자증권,,,,12000.0,15000.0,15000.0,,1139.61,,,17.82,,,,,,,,,,,,,,,,2025-11-24,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=2,2026-04-17
38_result_이지스,이지스,이지스,,,,미분류,NH투자증권,,,,13000.0,15000.0,15000.0,,1109.86,,,6.31,,,,,,,,,,,,,,,,2025-11-21,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=2,2026-04-17
38_result_티엠씨,티엠씨(유가),티엠씨,,,,미분류,미래에셋증권,,,,8000.0,9300.0,9300.0,,959.96,,,53.42,,,,,,,,,,,,,,,,2025-11-21,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=2,2026-04-17
38_result_페스카로,페스카로,페스카로,,,,미분류,"NH투자증권,한화투자증권",,,,12500.0,15500.0,15500.0,,1173.21,,,10.43,,,,,,,,,,,,,,,,2025-11-20,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=2,2026-04-17
38_result_nh스팩32호,NH스팩32호,nh스팩32호,,,,미분류,NH투자증권,,,,2000.0,2000.0,2000.0,,1098.41,,,,,,,,,,,,,,,,,,,2025-11-18,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=2,2026-04-17
38_result_미래에셋비전스팩9호,미래에셋비전스팩9호,미래에셋비전스팩9호,,,,미분류,미래에셋증권,,,,2000.0,2000.0,2000.0,,1114.14,,,,,,,,,,,,,,,,,,,2025-11-13,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=2,2026-04-17
38_result_테라뷰홀딩스,테라뷰홀딩스,테라뷰홀딩스,,,,미분류,삼성증권,,,,7000.0,8000.0,8000.0,,646.0,,,10.19,,,,,,,,,,,,,,,,2025-11-13,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=2,2026-04-17
38_result_삼성스팩12호,삼성스팩12호,삼성스팩12호,,,,미분류,삼성증권,,,,2000.0,2000.0,2000.0,,1015.37,,,,,,,,,,,,,,,,,,,2025-11-12,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=2,2026-04-17
38_result_에임드바이오,에임드바이오,에임드바이오,,,,미분류,미래에셋증권,,,,9000.0,11000.0,11000.0,,671.98,,,74.22,,,,,,,,,,,,,,,,2025-11-12,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=2,2026-04-17
