bas_dt,symbol,isin,name,name_key,market,crno,corp_name,listing_status,delisting_date,source,source_detail,last_refresh_ts
20260413,267850,KR7267850006,아시아나IDT,아시아나idt,유가증권,1101110801848,아시아나아이디티(주),상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,267980,KR7267980001,매일유업,매일유업,코스닥,1101116390770,매일유업 주식회사,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,268280,KR7268280005,미원에스씨,미원에스씨,유가증권,2101110123944,미원스페셜티케미칼(주),상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,269620,KR7269620001,시스웍,시스웍,코스닥,1601110176572,(주)시스웍,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,270210,KR7270210008,에스알바이오텍,에스알바이오텍,코넥스,1311110188085,(주)에스알바이오텍,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,270520,KR7270520000,앱튼,앱튼,코스닥,1101116383543,(주)앱튼,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,270660,KR7270660004,에브리봇,에브리봇,코스닥,1311110396927,에브리봇(주),상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,270870,KR7270870009,뉴트리,뉴트리,코스닥,1101112214429,(주)뉴트리,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,271560,KR7271560005,오리온,오리온,유가증권,1101116417805,(주)오리온,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,271830,KR7271830002,팸텍,팸텍,코스닥,1348110110148,팸텍주식회사,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,271940,KR7271940009,일진하이솔루스,일진하이솔루스,유가증권,2101110086548,일진하이솔루스(주),상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,271980,KR7271980005,제일약품,제일약품,유가증권,1101116420361,제일약품(주),상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,272110,KR7272110008,케이엔제이,케이엔제이,코스닥,1348110106600,(주)케이엔제이,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,272210,KR7272210006,한화시스템,한화시스템,유가증권,1760110020640,한화시스템(주),상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,272290,KR7272290008,이녹스첨단소재,이녹스첨단소재,코스닥,1648110105010,(주)이녹스첨단소재,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,272450,KR7272450008,진에어,진에어,유가증권,1201110454976,주식회사 진에어,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,272550,KR7272550005,삼양패키징,삼양패키징,유가증권,1101115554418,주식회사 삼양패키징,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,273060,KR7273060004,와이즈버즈,와이즈버즈,코스닥,1101116417590,(주)와이즈버즈,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,273640,KR7273640003,와이엠텍,와이엠텍,코스닥,1501110081963,(주)와이엠텍,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,274090,KR7274090000,켄코아에어로스페이스,켄코아에어로스페이스,코스닥,1954110024732,켄코아에어로스페이스(주),상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,274400,KR7274400001,이노시뮬레이션,이노시뮬레이션,코스닥,1101111977937,(주)이노시뮬레이션,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,275630,KR7275630002,에스에스알,에스에스알,코스닥,1101114422103,(주)에스에스알,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,276040,KR7276040003,스코넥,스코넥,코스닥,1101112499641,(주)스코넥엔터테인먼트,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,276240,KR7276240009,엘리비젼,엘리비젼,코넥스,1201110336596,(주)엘리비젼,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,276730,KR7276730009,한울앤제주,한울앤제주,코스닥,2201110123463,(주)한울앤제주,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,277070,KR7277070009,린드먼아시아,린드먼아시아,코스닥,1101113489154,린드먼아시아인베스트먼트(주),상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,277410,KR7277410007,인산가,인산가,코스닥,1101116471554,(주)인산가,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,277810,KR7277810008,레인보우로보틱스,레인보우로보틱스,코스닥,1601110293889,(주)레인보우로보틱스,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,277880,KR7277880001,티에스아이,티에스아이,코스닥,1313110109110,주식회사 티에스아이,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,278280,KR7278280003,천보,천보,코스닥,1511110031157,(주)천보,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,278470,KR7278470000,에이피알,에이피알,유가증권,1101115535012,(주)에이피알,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,278650,KR7278650007,HLB바이오스텝,hlb바이오스텝,코스닥,2842110063231,에이치엘비바이오스텝(주),상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,278990,KR7278990007,EMB,emb,코넥스,1341110364153,(주)이엠비,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,279060,KR7279060008,이노벡스,이노벡스,코넥스,1358110239187,(주)이노벡스,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,279570,KR7279570006,케이뱅크,케이뱅크,유가증권,1101115938985,주식회사 케이뱅크,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,279600,KR7279600001,미디어젠,미디어젠,코스닥,1101112001842,미디어젠(주),상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,280360,KR7280360009,롯데웰푸드,롯데웰푸드,유가증권,1101116536481,롯데웰푸드(주),상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,281740,KR7281740001,레이크머티리얼즈,레이크머티리얼즈,코스닥,1101116525723,(주)레이크머티리얼즈,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,281820,KR7281820001,케이씨텍,케이씨텍,유가증권,1346110087565,(주)케이씨텍,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,282330,KR7282330000,BGF리테일,bgf리테일,유가증권,1101116555770,(주)비지에프리테일,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,282720,KR7282720002,금양그린파워,금양그린파워,코스닥,1812110025384,금양그린파워(주),상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,282880,KR7282880004,코윈테크,코윈테크,코스닥,1351110047419,주식회사 코윈테크,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,284620,KR7284620002,카이노스메드,카이노스메드,코스닥,1101116558469,주식회사 카이노스메드,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,284740,KR7284740008,쿠쿠홈시스,쿠쿠홈시스,유가증권,1355110319406,쿠쿠홈시스 주식회사,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,285130,KR7285130001,SK케미칼,sk케미칼,유가증권,1311110501021,에스케이케미칼(주),상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,285490,KR7285490009,노바텍,노바텍,코스닥,1351110083661,(주)노바텍,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,285800,KR7285800009,진영,진영,코스닥,1201110127961,(주)진영,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,286750,KR7286750005,나노실리칸첨단소재,나노실리칸첨단소재,코스닥,1358110139600,(주)나노실리칸첨단소재,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,286940,KR7286940002,롯데이노베이트,롯데이노베이트,유가증권,1101116557114,롯데이노베이트(주),상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,287840,KR7287840003,인투셀,인투셀,코스닥,1601110395354,(주)인투셀,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,288330,KR7288330004,파라택시스코리아,파라택시스코리아,코스닥,1311110423499,파라택시스 코리아(주),상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,288620,KR7288620008,에스퓨얼셀,에스퓨얼셀,코스닥,1311110367986,에스퓨얼셀(주),상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,288980,KR7288980006,모아데이타,모아데이타,코스닥,1101115373933,(주)모아데이타,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,289010,KR7289010001,아이스크림에듀,아이스크림에듀,코스닥,1101115125649,(주)아이스크림에듀,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,289080,KR7289080004,SV인베스트먼트,sv인베스트먼트,코스닥,1101113433440,에스브이인베스트먼트 주식회사,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,289170,KR7289170003,바이오텐,바이오텐,코넥스,2112110013457,바이오텐(주),상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,289220,KR7289220006,자이언트스텝,자이언트스텝,코스닥,1101113909839,(주)자이언트스텝,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,289930,KR7289930000,웨이비스,웨이비스,코스닥,1348110407800,(주)웨이비스,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,290090,KR7290090000,트윔,트윔,코스닥,1501110132344,(주)트윔,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,290120,KR7290120005,DH오토리드,dh오토리드,코스닥,2101110118854,(주)디에이치오토리드,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,290270,KR7290270008,휴네시온,휴네시온,코스닥,1101112919938,주식회사 휴네시온,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,290520,KR7290520006,신도기연,신도기연,코스닥,1211110078395,(주)신도기연,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,290550,KR7290550003,디케이티,디케이티,코스닥,1201110615990,(주)디케이티,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,290560,KR7290560002,파라택시스이더리움,파라택시스이더리움,코스닥,1341110125604,파라택시스이더리움(주),상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,290650,KR7290650001,엘앤씨바이오,엘앤씨바이오,코스닥,1311110288992,(주)엘앤씨바이오,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,290660,KR7290660000,네오펙트,네오펙트,코스닥,1101114362531,(주)네오펙트,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,290670,KR7290670009,대보마그네틱,대보마그네틱,코스닥,1101111114589,대보마그네틱(주),상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,290690,KR7290690007,소룩스,소룩스,코스닥,1211110051797,(주)소룩스,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,290720,KR7290720002,푸드나무,푸드나무,코스닥,1101115045045,(주)푸드나무,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,290740,KR7290740000,액트로,액트로,코스닥,1352110033862,(주)액트로,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,291230,KR7291230001,엔피,엔피,코스닥,1101116652790,(주)엔피,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,291650,KR7291650000,압타머사이언스,압타머사이언스,코스닥,1717110093010,주식회사 압타머사이언스,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,291810,KR7291810000,핀텔,핀텔,코스닥,1101115829944,(주)핀텔,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,293480,KR7293480000,하나제약,하나제약,유가증권,1311110002409,하나제약(주),상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
20260413,293490,KR7293490009,카카오게임즈,카카오게임즈,코스닥,1311110351682,(주)카카오게임즈,상장,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260413,2026-04-15
